batch,run_id,run_at,protocol,code,build_id,slice,hypothesis,n_raw,n_declustered,hit_rate,base_rate,edge,expectancy,p,survived,gross,net_expectancy
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+not_above_ma_50,5255,4128,0.45179263565891475,0.4756701425587337,-0.023877506899818934,-0.002130118187228759,0.020989505247376312,False,-0.002130118187228759,-0.006115619462566839
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+not_at_resistance,6687,5528,0.4598408104196816,0.47604215648632675,-0.01620134606664514,-0.0026849858196152177,0.0239880059970015,False,-0.0026849858196152177,-0.006668270948643218
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+not_at_support,5948,4988,0.4667201283079391,0.47604215648632675,-0.009322028178387676,-0.001278733672045792,0.23888055972013994,False,-0.001278733672045792,-0.0052676353847884985
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+not_breadth_positive,6992,5647,0.4761820435629538,0.47740857846214724,-0.0012265348991934433,-0.0010619965878385985,0.9065467266366817,False,-0.0010619965878385985,-0.005051763950443343
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+not_ma_50_rising,4641,3636,0.4584708470847085,0.47654065828516545,-0.018069811200456976,-0.0008940483453622389,0.10194902548725637,False,-0.0008940483453622389,-0.004884486494756703
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+not_market_up,5152,4096,0.458740234375,0.4750027561404909,-0.016262521765490923,-0.0029974500882332987,0.22688655672163918,False,-0.0029974500882332987,-0.006979487232164475
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+not_rvol_high,10236,8244,0.4668850072780204,0.47520041913699385,-0.008315411858973443,-0.0007558605159234788,0.17891054472763618,False,-0.0007558605159234788,-0.004746850588750549
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+not_volume_dry,9693,7871,0.4567399313937238,0.4753127771044449,-0.018572845710721098,-0.0014673822658811354,0.00399800099950025,False,-0.0014673822658811354,-0.005455530514444769
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+above_ma_50+not_at_resistance,3045,2598,0.4634334103156274,0.47604215648632675,-0.012608746170699348,-0.0022805142317621377,0.29185407296351823,False,-0.0022805142317621377,-0.006265414823946817
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+above_ma_50+not_at_support,3590,3014,0.47047113470471136,0.47604215648632675,-0.005571021781615393,-0.0006125681774866318,0.6476761619190404,False,-0.0006125681774866318,-0.004604130561201119
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+above_ma_50+not_breadth_positive,2528,2110,0.4990521327014218,0.47573659455993667,0.023315538141485126,-1.4158521962763561e-05,0.10994502748625687,False,-1.4158521962763561e-05,-0.004008110959219034
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+above_ma_50+not_ma_50_rising,900,764,0.4581151832460733,0.47654065828516545,-0.018425475039092143,-0.0011745894020134112,0.3028485757121439,False,-0.0011745894020134112,-0.005163907067906525
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+above_ma_50+not_market_up,1674,1357,0.46352247605011054,0.4759314852264496,-0.01240900917633908,-0.003838075670736339,0.45977011494252873,False,-0.003838075670736339,-0.0078167553485367
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+above_ma_50+not_rvol_high,4731,3907,0.4786281034041464,0.4756701425587337,0.0029579608454127215,-6.513625888140552e-07,0.7316341829085458,False,-6.513625888140552e-07,-0.003994657747561006
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+above_ma_50+not_volume_dry,4738,3957,0.4718220874399798,0.4756701425587337,-0.0038480551187539125,-0.0008338273938548951,0.7016491754122939,False,-0.0008338273938548951,-0.004824506066270857
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+at_resistance+not_above_ma_50,1365,1113,0.4528301886792453,0.47604215648632675,-0.023211967807081457,0.0014722705256420368,0.10494752623688156,False,0.0014722705256420368,-0.002527618722588188
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+at_resistance+not_at_support,1388,1214,0.4975288303130148,0.47604215648632675,0.021486673826688063,0.004378335155481313,0.1629185407296352,False,0.004378335155481313,0.00036683905900409614
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+at_resistance+not_breadth_positive,1898,1582,0.4936788874841972,0.4761062737218129,0.01757261376238428,0.002268054078654401,0.23388305847076463,False,0.002268054078654401,-0.0017350135362378854
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+at_resistance+not_ma_50_rising,1429,1159,0.47540983606557374,0.47604215648632675,-0.0006323204207530075,0.002726650202987986,0.9805097451274363,False,0.002726650202987986,-0.00127824904894607
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+at_resistance+not_market_up,1409,1138,0.46221441124780316,0.4763145099673543,-0.014100098719551146,0.0003257049073367784,0.45077461269365315,False,0.0003257049073367784,-0.003669604947510303
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+at_resistance+not_rvol_high,3222,2633,0.48385871629320165,0.47604215648632675,0.007816559806874901,0.0027997878006774464,0.47476261869065467,False,0.0027997878006774464,-0.0012054035634790341
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+at_resistance+not_volume_dry,3115,2574,0.47241647241647244,0.47604215648632675,-0.003625684069854307,0.0020443445129157316,0.768615692153923,False,0.0020443445129157316,-0.0019578296039606223
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+at_support+not_above_ma_50,2649,2136,0.448501872659176,0.47604215648632675,-0.027540283827150736,-0.0014297884893294812,0.0239880059970015,False,-0.0014297884893294812,-0.005418086887774499
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+at_support+not_at_resistance,2127,1813,0.4622173193601765,0.47604215648632675,-0.013824837126150236,-0.0018041536491109637,0.26486756621689156,False,-0.0018041536491109637,-0.005790956829743575
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+at_support+not_breadth_positive,2539,2102,0.47240723120837297,0.4761062737218129,-0.003699042513439943,-0.0007427870556140457,0.7746126936531734,False,-0.0007427870556140457,-0.004733829343959078
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+at_support+not_ma_50_rising,2292,1846,0.4626218851570964,0.47604215648632675,-0.013420271329230349,0.00022786319996351208,0.31784107946026985,False,0.00022786319996351208,-0.0037670558742250626
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+at_support+not_market_up,1976,1601,0.46408494690818236,0.4763145099673543,-0.012229563059171944,-0.0027437498359747605,0.48575712143928035,False,-0.0027437498359747605,-0.0067268002609933404
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+at_support+not_rvol_high,3949,3244,0.46824907521578296,0.47604215648632675,-0.007793081270543789,-0.0001629100988641108,0.42778610694652675,False,-0.0001629100988641108,-0.004156268420985477
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+at_support+not_volume_dry,3528,2916,0.4564471879286694,0.47604215648632675,-0.019594968557657355,-0.000589154937775011,0.06496751624187906,False,-0.000589154937775011,-0.004580810834179309
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+breadth_positive+not_above_ma_50,1687,1408,0.44886363636363635,0.47573659455993667,-0.02687295819630031,0.0004286923946971387,0.1089455272363818,False,0.0004286923946971387,-0.0035670287930999554
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+breadth_positive+not_at_resistance,2772,2429,0.4425689584191025,0.4761062737218129,-0.033537315302710424,-0.0025549506326047948,0.012993503248375811,False,-0.0025549506326047948,-0.006538755123338279
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+breadth_positive+not_at_support,2700,2364,0.4479695431472081,0.4761062737218129,-0.028136730574604807,-0.000946501454674757,0.03498250874562719,False,-0.000946501454674757,-0.004936730105879255
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+breadth_positive+not_ma_50_rising,1821,1517,0.44232036914963746,0.47661332552298286,-0.034292956373345396,-0.0013518899307782496,0.047976011994003,False,-0.0013518899307782496,-0.005340499456766158
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+breadth_positive+not_market_up,1174,1012,0.44664031620553357,0.47497267153562206,-0.028332355330088488,-0.0027151501446294685,0.27886056971514245,False,-0.0027151501446294685,-0.006698314797072289
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+breadth_positive+not_rvol_high,4130,3536,0.4502262443438914,0.47522434646898165,-0.024998102125090238,-0.00010905632774157327,0.021989005497251374,False,-0.00010905632774157327,-0.0041026297423087605
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+breadth_positive+not_volume_dry,4242,3629,0.4419950399559107,0.47533275173479106,-0.03333771177888034,-0.0012217297214916199,0.0029985007496251873,True,-0.0012217297214916199,-0.005210859108525107
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+ma_50_rising+not_above_ma_50,1316,1091,0.44087992667277726,0.47654065828516545,-0.0356607316123882,-0.004941205379483953,0.04097951024487756,False,-0.004941205379483953,-0.008915479147314276
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+ma_50_rising+not_at_resistance,3517,2979,0.46492111446794226,0.47604215648632675,-0.011121042018384486,-0.0030508351292513006,0.3488255872063968,False,-0.0030508351292513006,-0.007032659052848903
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+ma_50_rising+not_at_support,3641,3077,0.47221319467013323,0.47604215648632675,-0.0038289618161935213,-0.0010076124337327235,0.7486256871564217,False,-0.0010076124337327235,-0.00499759700713769
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+ma_50_rising+not_breadth_positive,3013,2485,0.4885311871227364,0.47661332552298286,0.011917861599753554,-0.0019574450158819728,0.4307846076961519,False,-0.0019574450158819728,-0.005943635949418146
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+ma_50_rising+not_market_up,1983,1614,0.4591078066914498,0.47682270654176573,-0.017714899850315935,-0.0047459916028918395,0.33483258370814595,False,-0.0047459916028918395,-0.008721045056300166
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+ma_50_rising+not_rvol_high,5047,4138,0.4746254229096182,0.47654065828516545,-0.001915235375547275,-0.0010670097472815121,0.8685657171414293,False,-0.0010670097472815121,-0.00505675708728239
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+ma_50_rising+not_volume_dry,4747,3951,0.4674765882055176,0.47654065828516545,-0.009064070079647879,-0.0015824521649926858,0.384807596201899,False,-0.0015824521649926858,-0.005570140823345191
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+market_up+not_above_ma_50,2230,1781,0.44918585064570465,0.4759314852264496,-0.02674563458074497,-0.0005520473956735537,0.044977511244377814,False,-0.0005520473956735537,-0.00454385149993447
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+market_up+not_at_resistance,3640,3047,0.4578273711847719,0.4763145099673543,-0.018487138782582402,-0.001153229599487327,0.11494252873563218,False,-0.001153229599487327,-0.005142632576623676
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+market_up+not_at_support,3463,2931,0.4752644148754691,0.4763145099673543,-0.0010500950918851948,0.00023766016162027462,0.9355322338830585,False,0.00023766016162027462,-0.0037572980417211986
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+market_up+not_breadth_positive,2973,2471,0.4876568191015783,0.47497267153562206,0.01268414756595626,0.0003289232418897956,0.4397801099450275,False,0.0003289232418897956,-0.0036663994670144127
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+market_up+not_ma_50_rising,2132,1712,0.4567757009345794,0.47682270654176573,-0.020047005607186308,0.00016035370279271605,0.16691654172913542,False,0.00016035370279271605,-0.003834295737857484
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+market_up+not_rvol_high,5605,4602,0.4706649282920469,0.474667217005469,-0.004002288713422064,0.0006212814859573466,0.6836581709145427,False,0.0006212814859573466,-0.00337520890440095
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+market_up+not_volume_dry,5505,4559,0.4610660232507129,0.4747799418488868,-0.013713918598173891,-1.9419339649195364e-05,0.20589705147426288,False,-1.9419339649195364e-05,-0.004013350765152349
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+not_above_ma_50+not_at_resistance,3642,2950,0.45728813559322035,0.47604215648632675,-0.018754020893106405,-0.0030176996944782193,0.1469265367316342,False,-0.0030176996944782193,-0.006999655961300077
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+not_above_ma_50+not_at_support,2358,1992,0.4608433734939759,0.47604215648632675,-0.015198782992350834,-0.002295808226165597,0.3308345827086457,False,-0.002295808226165597,-0.006280647733999187
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+not_above_ma_50+not_breadth_positive,3356,2725,0.4557798165137615,0.47573659455993667,-0.019956778046175183,-0.0033648030887265985,0.13993003498250875,False,-0.0033648030887265985,-0.007345373021472577
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+not_above_ma_50+not_ma_50_rising,3741,2912,0.45879120879120877,0.47654065828516545,-0.01774944949395668,-0.0007268760916340983,0.1539230384807596,False,-0.0007268760916340983,-0.004717981928512248
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+not_above_ma_50+not_market_up,2993,2390,0.45523012552301256,0.4759314852264496,-0.02070135970343706,-0.0032767093342102173,0.25487256371814093,False,-0.0032767093342102173,-0.007257631114203392
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+not_above_ma_50+not_rvol_high,4604,3697,0.4530700568028131,0.4756701425587337,-0.022600085755920596,-0.0020056685313913436,0.044977511244377814,False,-0.0020056685313913436,-0.00599166685977321
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+not_above_ma_50+not_volume_dry,4143,3345,0.44334828101644247,0.4756701425587337,-0.03232186154229122,-0.002502771743970909,0.001999000499750125,True,-0.002502771743970909,-0.006486784637654504
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+not_above_ma_50+rvol_high,651,601,0.4425956738768719,0.4756701425587337,-0.03307446868186181,-0.0030550575110620155,0.11494252873563218,False,-0.0030550575110620155,-0.007036864570428717
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+not_above_ma_50+volume_dry,1112,965,0.47357512953367875,0.4756701425587337,-0.002095013025054937,-0.0014459846651036278,0.8935532233883059,False,-0.0014459846651036278,-0.005434218375877057
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+not_at_resistance+not_at_support,4560,3884,0.4600926879505664,0.47604215648632675,-0.015949468535760347,-0.0028861920909015425,0.07596201899050475,False,-0.0028861920909015425,-0.0068686736002738814
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+not_at_resistance+not_breadth_positive,3667,3083,0.4758352254297762,0.4761062737218129,-0.0002710482920367241,-0.002950100627901813,0.9965017491254373,False,-0.002950100627901813,-0.006932326886003058
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+not_at_resistance+not_ma_50_rising,3170,2569,0.4542623588945115,0.47604215648632675,-0.021779797591815253,-0.0022760247535234274,0.08995502248875563,False,-0.0022760247535234274,-0.006260943276724535
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+not_at_resistance+not_market_up,3006,2493,0.4620938628158845,0.4763145099673543,-0.014220647151469812,-0.004619704179397501,0.4307846076961519,False,-0.004619704179397501,-0.008595262025910147
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+not_at_resistance+not_rvol_high,5685,4789,0.4633535184798497,0.47604215648632675,-0.012688638006477071,-0.002559086795916397,0.13693153423288357,False,-0.002559086795916397,-0.006542874766776446
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+not_at_resistance+not_volume_dry,5390,4567,0.4543463980731334,0.47604215648632675,-0.021695758413193378,-0.003312886151972139,0.005997001499250375,False,-0.003312886151972139,-0.0072936634414300676
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+not_at_resistance+rvol_high,1002,933,0.44480171489817794,0.47604215648632675,-0.031240441588148815,-0.00320759939262201,0.10994502748625687,False,-0.00320759939262201,-0.007188797198342943
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+not_at_resistance+volume_dry,1297,1137,0.48021108179419525,0.47604215648632675,0.0041689253078684985,-0.0006447719288440271,0.8335832083958021,False,-0.0006447719288440271,-0.004636205690486191
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+not_at_support+not_breadth_positive,3026,2598,0.4857582755966128,0.4761062737218129,0.009652001874799865,-0.0015342758038634572,0.4767616191904048,False,-0.0015342758038634572,-0.00552215687903525
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+not_at_support+not_ma_50_rising,2307,1928,0.4579875518672199,0.47604215648632675,-0.01805460461910685,-0.0018565148876890313,0.18990504747626186,False,-0.0018565148876890313,-0.005843108937064216
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+not_at_support+not_market_up,2439,2057,0.4555177442877978,0.4763145099673543,-0.020796765679556517,-0.0035241001239376367,0.24287856071964017,False,-0.0035241001239376367,-0.007504033822893458
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+not_at_support+not_rvol_high,4958,4223,0.46909779777409427,0.47604215648632675,-0.006944358712232479,-0.0011231344569087585,0.4077961019490255,False,-0.0011231344569087585,-0.0051126576343150185
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+not_at_support+not_volume_dry,4977,4268,0.4639175257731959,0.47604215648632675,-0.012124630713130857,-0.0016443403516174509,0.17691154422788605,False,-0.0016443403516174509,-0.005631781827996416
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+not_at_support+rvol_high,990,927,0.45415318230852214,0.47604215648632675,-0.02188897417780461,-0.002241594855830883,0.2868565717141429,False,-0.002241594855830883,-0.00622665089235278
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+not_at_support+volume_dry,971,855,0.4760233918128655,0.47604215648632675,-1.876467346123567e-05,-0.00010387095779372444,0.9635182408795602,False,-0.00010387095779372444,-0.004097465082775082
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+not_breadth_positive+not_ma_50_rising,2607,2117,0.4657534246575342,0.47661332552298286,-0.010859900865448635,-0.0008239711853454953,0.4607696151924038,False,-0.0008239711853454953,-0.004814689223546818
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+not_breadth_positive+not_market_up,3719,3026,0.4619960343688037,0.47497267153562206,-0.01297663716681835,-0.0031461726049898564,0.41679160419790107,False,-0.0031461726049898564,-0.007127615749852609
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+not_breadth_positive+not_rvol_high,5697,4699,0.480102149393488,0.47522434646898165,0.004877802924506347,-0.0011884660761459827,0.6016991504247876,False,-0.0011884660761459827,-0.005177728318477906
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+not_breadth_positive+not_volume_dry,5062,4206,0.47242035187826914,0.47533275173479106,-0.002912399856521919,-0.0016050277178497844,0.7806096951524237,False,-0.0016050277178497844,-0.005592626209241303
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:hammer_shape+not_breadth_positive+rvol_high,834,777,0.4555984555984556,0.47522434646898165,-0.019625890870526075,-0.0030728630035666542,0.3828085957021489,False,-0.0030728630035666542,-0.0070545989476362885
