complements_1:validate-2026-09-24T14:46:54+00:00 | BATCH complements_1 (hash e29e367cba78c47f) | validate ('2020-01-01', '2023-12-31') | purged before 2024-01-01 | batch N = 3864 (hypotheses ever tested: 5418)
CANDIDATE GENERATION, NOT CONFIRMATION: these slices were already looked at by the registered run; a survivor is at best a paper-trading candidate
hit = GROSS return > 0 (fee out of scope); net at the provisional cost is information only | NET PROVISIONAL; liquid on t; two-sided; date-block bootstrap (10 sessions x 2000)
  [N=3864] k3:marubozu_red+not_at_support+not_market_up: 3841 de-cl. (n 4675) hit 53.0% vs base 50.8% edge +2.2% gross +0.05% (net -0.35% info) p 0.4498 | discover +5.7% -> HELD | walk-forward 12/12 years positive
  [N=3864] k5:inverted_hammer_shape+ma_50_rising+not_at_support: 3032 de-cl. (n 3694) hit 53.7% vs base 51.5% edge +2.2% gross +1.10% (net +0.69% info) p 0.1859 | discover +4.2% -> HELD | walk-forward 11/12 years positive
  [N=3864] k3:tight_range+not_rvol_high+not_volume_dry: 6457 de-cl. (n 14038) hit 52.8% vs base 50.6% edge +2.2% gross +0.39% (net -0.01% info) p 0.1309 | discover +3.1% -> HELD | walk-forward 11/12 years positive
  [N=3864] k5:higher_lows+not_rvol_high+not_volume_dry: 1676 de-cl. (n 2097) hit 53.5% vs base 51.3% edge +2.2% gross +0.68% (net +0.28% info) p 0.2019 | discover +5.1% -> HELD | walk-forward 11/12 years positive
  [N=3864] k5:marubozu_red+not_volume_dry+rvol_high: 2169 de-cl. (n 2347) hit 53.5% vs base 51.3% edge +2.2% gross +0.61% (net +0.21% info) p 0.3788 | discover +4.6% -> HELD | walk-forward 11/12 years positive
  [N=3864] k5:inverted_hammer_shape+ma_50_rising+not_volume_dry: 3430 de-cl. (n 4178) hit 53.6% vs base 51.5% edge +2.2% gross +1.00% (net +0.60% info) p 0.1689 | discover +4.2% -> HELD | walk-forward 11/12 years positive
  [N=3864] k3:higher_lows+above_ma_50+not_at_support: 939 de-cl. (n 1135) hit 52.9% vs base 50.8% edge +2.1% gross +0.74% (net +0.33% info) p 0.3238 | discover +6.3% -> HELD | walk-forward 8/12 years positive
  [N=3864] k3:marubozu_red+not_market_up: 6075 de-cl. (n 7419) hit 52.6% vs base 50.5% edge +2.1% gross -0.01% (net -0.41% info) p 0.4058 | discover +4.0% -> failed | walk-forward 10/12 years positive
  [N=3864] k5:tight_range+above_ma_50+not_at_support: 2040 de-cl. (n 4773) hit 53.6% vs base 51.5% edge +2.1% gross +1.20% (net +0.80% info) p 0.3128 | discover +4.6% -> HELD | walk-forward 11/12 years positive
  [N=3864] k5:inverted_hammer_shape+not_at_support+not_rvol_high: 4466 de-cl. (n 5404) hit 53.6% vs base 51.5% edge +2.1% gross +0.79% (net +0.39% info) p 0.0690 | discover +3.1% -> HELD | walk-forward 10/12 years positive
  [N=3864] k3:marubozu_red+not_at_support+not_volume_dry: 7361 de-cl. (n 8603) hit 52.8% vs base 50.8% edge +2.1% gross +0.36% (net -0.04% info) p 0.1359 | discover +3.7% -> HELD | walk-forward 11/12 years positive
  [N=3864] k3:higher_lows+not_at_resistance+not_volume_dry: 871 de-cl. (n 1023) hit 52.8% vs base 50.8% edge +2.0% gross +0.48% (net +0.08% info) p 0.3778 | discover +6.1% -> HELD | walk-forward 9/12 years positive
  [N=3864] k3:inside_day_run+ma_50_rising+not_volume_dry: 2176 de-cl. (n 2410) hit 52.8% vs base 50.8% edge +2.0% gross +0.90% (net +0.50% info) p 0.1939 | discover +3.3% -> HELD | walk-forward 7/12 years positive
  [N=3864] k5:higher_lows+above_ma_50+not_volume_dry: 1105 de-cl. (n 1417) hit 53.4% vs base 51.4% edge +2.0% gross +0.90% (net +0.50% info) p 0.3198 | discover +7.3% -> HELD | walk-forward 10/12 years positive
  [N=3864] k3:tight_range+above_ma_50+not_at_resistance: 1897 de-cl. (n 3756) hit 52.8% vs base 50.8% edge +2.0% gross +0.83% (net +0.43% info) p 0.3118 | discover +5.8% -> HELD | walk-forward 9/12 years positive
  [N=3864] k3:tight_range+at_resistance+not_at_support: 1849 de-cl. (n 3317) hit 52.7% vs base 50.8% edge +2.0% gross +0.58% (net +0.18% info) p 0.2829 | discover +6.4% -> HELD | walk-forward 12/12 years positive
  [N=3864] k3:higher_lows+above_ma_50+not_volume_dry: 1148 de-cl. (n 1429) hit 52.6% vs base 50.7% edge +1.9% gross +0.71% (net +0.31% info) p 0.3828 | discover +6.5% -> HELD | walk-forward 8/12 years positive
  [N=3864] k3:inverted_hammer_shape+ma_50_rising+not_breadth_positive: 1563 de-cl. (n 1800) hit 53.2% vs base 51.3% edge +1.9% gross +0.54% (net +0.14% info) p 0.6017 | discover +4.8% -> HELD | walk-forward 9/12 years positive
  [N=3864] k3:marubozu_red+not_at_resistance+not_at_support: 6762 de-cl. (n 8021) hit 52.7% vs base 50.8% edge +1.9% gross +0.25% (net -0.15% info) p 0.2269 | discover +3.8% -> HELD | walk-forward 11/12 years positive
  [N=3864] k3:higher_lows+ma_50_rising+not_volume_dry: 1033 de-cl. (n 1268) hit 52.7% vs base 50.8% edge +1.9% gross +0.67% (net +0.27% info) p 0.4418 | discover +7.1% -> HELD | walk-forward 8/12 years positive
  [N=3864] k5:higher_lows+market_up+not_volume_dry: 1325 de-cl. (n 1664) hit 53.1% vs base 51.3% edge +1.8% gross +0.81% (net +0.41% info) p 0.3968 | discover +7.0% -> HELD | walk-forward 10/12 years positive
  [N=3864] k5:inside_day_run+at_support+not_above_ma_50: 1184 de-cl. (n 1413) hit 53.3% vs base 51.5% edge +1.8% gross +0.38% (net -0.02% info) p 0.3088 | discover -3.9% -> failed | walk-forward 3/12 years positive
  [N=3864] k5:higher_lows+not_at_support+not_volume_dry: 1038 de-cl. (n 1269) hit 53.3% vs base 51.5% edge +1.8% gross +0.75% (net +0.35% info) p 0.3898 | discover +7.9% -> HELD | walk-forward 11/12 years positive
  [N=3864] k3:higher_lows+ma_50_rising+not_at_support: 890 de-cl. (n 1075) hit 52.6% vs base 50.8% edge +1.8% gross +0.59% (net +0.19% info) p 0.4438 | discover +7.5% -> HELD | walk-forward 8/12 years positive
  [N=3864] k3:marubozu_red+not_market_up+not_volume_dry: 4848 de-cl. (n 5825) hit 52.4% vs base 50.6% edge +1.8% gross -0.08% (net -0.48% info) p 0.4788 | discover +3.8% -> failed | walk-forward 10/12 years positive
  [N=3864] k5:higher_lows+above_ma_50+not_rvol_high: 1198 de-cl. (n 1523) hit 53.2% vs base 51.4% edge +1.8% gross +0.84% (net +0.44% info) p 0.3448 | discover +6.6% -> HELD | walk-forward 9/12 years positive
  [N=3864] k5:inverted_hammer_shape+not_at_support: 5314 de-cl. (n 6620) hit 53.2% vs base 51.5% edge +1.7% gross +0.77% (net +0.37% info) p 0.1009 | discover +3.3% -> HELD | walk-forward 12/12 years positive
  [N=3864] k5:inverted_hammer_shape+not_at_resistance+not_at_support: 4278 de-cl. (n 5270) hit 53.2% vs base 51.5% edge +1.7% gross +0.74% (net +0.34% info) p 0.1689 | discover +3.1% -> HELD | walk-forward 10/12 years positive
  [N=3864] k3:higher_lows+at_resistance+not_at_support: 539 de-cl. (n 633) hit 52.5% vs base 50.8% edge +1.7% gross +0.87% (net +0.47% info) p 0.5047 | discover +6.6% -> HELD | walk-forward 10/12 years positive
  [N=3864] k5:marubozu_red+ma_50_rising+not_volume_dry: 5047 de-cl. (n 6376) hit 53.1% vs base 51.5% edge +1.7% gross +0.79% (net +0.39% info) p 0.2639 | discover +3.4% -> HELD | walk-forward 11/12 years positive
  [N=3864] k3:inverted_hammer_shape+not_at_resistance+not_at_support: 4610 de-cl. (n 5296) hit 52.5% vs base 50.8% edge +1.7% gross +0.54% (net +0.14% info) p 0.1389 | discover +3.1% -> HELD | walk-forward 11/12 years positive
  [N=3864] k3:marubozu_red+not_at_resistance+not_market_up: 4127 de-cl. (n 5037) hit 52.4% vs base 50.8% edge +1.6% gross -0.10% (net -0.50% info) p 0.5897 | discover +4.6% -> failed | walk-forward 10/12 years positive
  [N=3864] k5:marubozu_red+not_at_resistance+rvol_high: 1561 de-cl. (n 1687) hit 53.0% vs base 51.5% edge +1.6% gross +0.73% (net +0.33% info) p 0.5737 | discover +5.4% -> HELD | walk-forward 11/12 years positive
  [N=3864] k3:higher_lows+not_at_support+not_rvol_high: 1250 de-cl. (n 1487) hit 52.3% vs base 50.8% edge +1.5% gross +0.45% (net +0.05% info) p 0.4498 | discover +5.9% -> HELD | walk-forward 10/12 years positive
  [N=3864] k5:inverted_hammer_shape+not_at_support+not_volume_dry: 4736 de-cl. (n 5815) hit 53.0% vs base 51.5% edge +1.5% gross +0.81% (net +0.41% info) p 0.1779 | discover +3.5% -> HELD | walk-forward 12/12 years positive
  [N=3864] k5:higher_lows+ma_50_rising+not_at_support: 859 de-cl. (n 1067) hit 53.0% vs base 51.5% edge +1.5% gross +0.82% (net +0.41% info) p 0.5247 | discover +6.4% -> HELD | walk-forward 10/12 years positive
  [N=3864] k5:higher_lows+breadth_positive+not_at_resistance: 626 de-cl. (n 751) hit 53.8% vs base 52.4% edge +1.5% gross +0.99% (net +0.58% info) p 0.5767 | discover +6.6% -> HELD | walk-forward 9/12 years positive
  [N=3864] k3:tight_range+not_at_support+not_rvol_high: 4685 de-cl. (n 9987) hit 52.3% vs base 50.8% edge +1.5% gross +0.20% (net -0.20% info) p 0.4908 | discover +4.5% -> HELD | walk-forward 12/12 years positive
  [N=3864] k3:tight_range+not_at_support: 4903 de-cl. (n 10801) hit 52.1% vs base 50.8% edge +1.3% gross +0.19% (net -0.21% info) p 0.5217 | discover +4.2% -> HELD | walk-forward 12/12 years positive
  [N=3864] k3:higher_lows+not_at_support: 1328 de-cl. (n 1601) hit 52.0% vs base 50.8% edge +1.3% gross +0.49% (net +0.08% info) p 0.5477 | discover +6.5% -> HELD | walk-forward 8/12 years positive
  [N=3864] k5:higher_lows+not_at_resistance: 1152 de-cl. (n 1411) hit 52.7% vs base 51.5% edge +1.2% gross +0.54% (net +0.14% info) p 0.5357 | discover +5.3% -> HELD | walk-forward 8/12 years positive
  [N=3864] k3:bearish_harami+ma_50_rising+not_volume_dry: 4157 de-cl. (n 4507) hit 52.0% vs base 50.8% edge +1.2% gross +0.42% (net +0.02% info) p 0.4168 | discover +3.1% -> HELD | walk-forward 8/12 years positive
  [N=3864] k3:dark_cloud_cover+not_market_up+rvol_high: 85 de-cl. (n 85) hit 51.8% vs base 50.6% edge +1.2% gross -0.20% (net -0.60% info) p 0.8686 | discover -26.8% -> failed | walk-forward 3/12 years positive
  [N=3864] k3:higher_lows+market_up+not_at_support: 972 de-cl. (n 1168) hit 52.0% vs base 50.8% edge +1.2% gross +0.69% (net +0.28% info) p 0.6317 | discover +9.1% -> HELD | walk-forward 8/12 years positive
  [N=3864] k5:higher_lows+not_at_support: 1292 de-cl. (n 1590) hit 52.6% vs base 51.5% edge +1.2% gross +0.64% (net +0.24% info) p 0.5777 | discover +6.1% -> HELD | walk-forward 10/12 years positive
  [N=3864] k3:higher_lows+not_at_resistance+not_at_support: 815 de-cl. (n 968) hit 51.9% vs base 50.8% edge +1.1% gross +0.28% (net -0.12% info) p 0.6627 | discover +7.0% -> HELD | walk-forward 9/12 years positive
  [N=3864] k5:higher_lows+not_at_resistance+not_volume_dry: 855 de-cl. (n 1020) hit 52.5% vs base 51.5% edge +1.0% gross +0.57% (net +0.17% info) p 0.6017 | discover +6.8% -> HELD | walk-forward 10/12 years positive
  [N=3864] k3:bullish_harami+market_up+not_above_ma_50: 2132 de-cl. (n 2307) hit 51.7% vs base 50.7% edge +1.0% gross +0.45% (net +0.05% info) p 0.6687 | discover -3.7% -> failed | walk-forward 4/12 years positive
  [N=3864] k3:bearish_harami+not_breadth_positive+not_rvol_high: 3096 de-cl. (n 3347) hit 52.0% vs base 51.1% edge +0.9% gross +0.17% (net -0.23% info) p 0.7426 | discover +3.5% -> HELD | walk-forward 11/12 years positive
  [N=3864] k5:tight_range+not_at_support+not_rvol_high: 4040 de-cl. (n 9909) hit 52.4% vs base 51.5% edge +0.9% gross +0.31% (net -0.09% info) p 0.7186 | discover +3.6% -> HELD | walk-forward 10/12 years positive
  [N=3864] k5:tight_range+at_resistance+not_at_support: 1669 de-cl. (n 3281) hit 52.4% vs base 51.5% edge +0.9% gross +0.86% (net +0.46% info) p 0.7156 | discover +5.4% -> HELD | walk-forward 10/12 years positive
  [N=3864] k5:higher_lows+not_at_support+not_rvol_high: 1218 de-cl. (n 1477) hit 52.3% vs base 51.5% edge +0.8% gross +0.56% (net +0.16% info) p 0.7046 | discover +6.3% -> HELD | walk-forward 10/12 years positive
  [N=3864] k3:higher_lows+not_at_support+not_volume_dry: 1068 de-cl. (n 1278) hit 51.6% vs base 50.8% edge +0.8% gross +0.57% (net +0.17% info) p 0.7246 | discover +7.8% -> HELD | walk-forward 10/12 years positive
  [N=3864] k5:tight_range+not_at_support: 4229 de-cl. (n 10719) hit 52.2% vs base 51.5% edge +0.7% gross +0.26% (net -0.14% info) p 0.7616 | discover +3.4% -> HELD | walk-forward 9/12 years positive
  [N=3864] k3:bearish_harami+not_breadth_positive: 3312 de-cl. (n 3595) hit 51.7% vs base 51.1% edge +0.7% gross +0.16% (net -0.24% info) p 0.8126 | discover +3.4% -> HELD | walk-forward 11/12 years positive
  [N=3864] k3:marubozu_red+not_above_ma_50+not_market_up: 4215 de-cl. (n 5232) hit 51.2% vs base 50.7% edge +0.6% gross -0.28% (net -0.68% info) p 0.8206 | discover +4.5% -> failed | walk-forward 10/12 years positive
  [N=3864] k3:bearish_harami+not_at_support+not_breadth_positive: 1994 de-cl. (n 2129) hit 51.8% vs base 51.3% edge +0.5% gross +0.17% (net -0.23% info) p 0.8766 | discover +4.2% -> HELD | walk-forward 9/12 years positive
  [N=3864] k3:tight_range+not_at_support+not_volume_dry: 3790 de-cl. (n 7610) hit 51.2% vs base 50.8% edge +0.4% gross +0.14% (net -0.26% info) p 0.7896 | discover +3.8% -> HELD | walk-forward 11/12 years positive
  [N=3864] k3:inverted_hammer_shape+not_at_support+not_breadth_positive: 2383 de-cl. (n 2809) hit 51.7% vs base 51.3% edge +0.4% gross +0.28% (net -0.12% info) p 0.8636 | discover +4.8% -> HELD | walk-forward 10/12 years positive
  [N=3864] k3:bearish_harami+not_breadth_positive+not_volume_dry: 2778 de-cl. (n 2993) hit 51.4% vs base 51.1% edge +0.3% gross +0.13% (net -0.27% info) p 0.9265 | discover +3.8% -> HELD | walk-forward 11/12 years positive
  [N=3864] k3:piercing_line+breadth_positive+not_at_support: 779 de-cl. (n 797) hit 51.6% vs base 51.3% edge +0.3% gross +0.29% (net -0.11% info) p 0.9165 | discover -6.5% -> failed | walk-forward 4/12 years positive
  [N=3864] k3:marubozu_red+not_above_ma_50+rvol_high: 1137 de-cl. (n 1218) hit 50.8% vs base 50.7% edge +0.1% gross -0.17% (net -0.57% info) p 0.9355 | discover +6.3% -> failed | walk-forward 9/12 years positive
  [N=3864] k3:three_inside_down+not_at_support: 751 de-cl. (n 757) hit 50.9% vs base 50.8% edge +0.1% gross -0.14% (net -0.54% info) p 0.9285 | discover +5.3% -> failed | walk-forward 9/12 years positive
  [N=3864] k5:tight_range+not_at_support+not_volume_dry: 3372 de-cl. (n 7552) hit 51.5% vs base 51.5% edge +0.0% gross +0.29% (net -0.11% info) p 0.9845 | discover +3.4% -> HELD | walk-forward 10/12 years positive
  [N=3864] k3:bullish_engulfing+breadth_positive+not_above_ma_50: 969 de-cl. (n 1017) hit 51.2% vs base 51.2% edge -0.0% gross +0.80% (net +0.40% info) p 0.9675 | discover -6.9% -> HELD | walk-forward 4/12 years positive
  [N=3864] k3:marubozu_red+not_above_ma_50+not_at_support: 4276 de-cl. (n 5247) hit 50.7% vs base 50.8% edge -0.0% gross -0.18% (net -0.58% info) p 0.9715 | discover +4.6% -> failed | walk-forward 10/12 years positive
  [N=3864] k5:inverted_hammer_shape+not_at_support+not_breadth_positive: 2202 de-cl. (n 2783) hit 52.3% vs base 52.4% edge -0.1% gross +0.24% (net -0.16% info) p 0.9985 | discover +6.2% -> failed | walk-forward 10/12 years positive
  [N=3864] k5:inverted_hammer_shape+not_at_resistance+not_breadth_positive: 2314 de-cl. (n 2925) hit 52.2% vs base 52.4% edge -0.2% gross +0.13% (net -0.27% info) p 0.9685 | discover +4.4% -> failed | walk-forward 9/12 years positive
  [N=3864] k3:marubozu_red+not_above_ma_50: 6571 de-cl. (n 8116) hit 50.4% vs base 50.7% edge -0.3% gross -0.19% (net -0.58% info) p 0.9255 | discover +3.0% -> failed | walk-forward 10/12 years positive
  [N=3864] k3:bearish_harami+not_at_resistance+not_breadth_positive: 2119 de-cl. (n 2266) hit 51.0% vs base 51.3% edge -0.3% gross +0.09% (net -0.31% info) p 0.8726 | discover +4.2% -> failed | walk-forward 11/12 years positive
  [N=3864] k3:marubozu_red+not_at_support+not_breadth_positive: 3974 de-cl. (n 4790) hit 50.8% vs base 51.3% edge -0.6% gross -0.28% (net -0.68% info) p 0.9085 | discover +4.9% -> failed | walk-forward 10/12 years positive
  [N=3864] k3:evening_star+at_resistance+not_ma_50_rising: 44 de-cl. (n 44) hit 50.0% vs base 50.8% edge -0.8% gross -0.06% (net -0.46% info) p 0.9255 | discover -20.3% -> failed | walk-forward 3/12 years positive
  [N=3864] k5:dark_cloud_cover+at_resistance+not_at_support: 437 de-cl. (n 450) hit 50.6% vs base 51.5% edge -0.9% gross +0.31% (net -0.09% info) p 0.7666 | discover +11.6% -> failed | walk-forward 9/12 years positive
  [N=3864] k3:piercing_line+not_at_support: 1772 de-cl. (n 1819) hit 49.8% vs base 50.8% edge -1.0% gross -0.24% (net -0.64% info) p 0.5817 | discover -5.2% -> failed | walk-forward 3/12 years positive
  [N=3864] k3:marubozu_green+at_support+not_above_ma_50: 1126 de-cl. (n 1229) hit 49.6% vs base 50.8% edge -1.1% gross -0.04% (net -0.44% info) p 0.5127 | discover -4.4% -> failed | walk-forward 3/12 years positive
  [N=3864] k5:bullish_harami+at_support+not_above_ma_50: 1708 de-cl. (n 1894) hit 50.2% vs base 51.5% edge -1.2% gross +0.02% (net -0.38% info) p 0.5737 | discover -3.5% -> HELD | walk-forward 1/12 years positive
  [N=3864] k5:marubozu_green+at_support+not_above_ma_50: 1070 de-cl. (n 1215) hit 50.2% vs base 51.5% edge -1.3% gross +0.10% (net -0.30% info) p 0.5147 | discover -4.1% -> HELD | walk-forward 3/12 years positive
  [N=3864] k3:piercing_line+not_at_support+not_rvol_high: 1566 de-cl. (n 1608) hit 49.5% vs base 50.8% edge -1.3% gross -0.27% (net -0.67% info) p 0.4918 | discover -5.6% -> failed | walk-forward 2/12 years positive
  [N=3864] k5:marubozu_red+not_at_support+not_breadth_positive: 3638 de-cl. (n 4766) hit 51.0% vs base 52.4% edge -1.3% gross -0.30% (net -0.69% info) p 0.7176 | discover +4.2% -> failed | walk-forward 9/12 years positive
  [N=3864] k5:marubozu_green+not_at_support+rvol_high: 2794 de-cl. (n 3140) hit 50.1% vs base 51.5% edge -1.4% gross +0.44% (net +0.04% info) p 0.3788 | discover -3.4% -> HELD | walk-forward 1/12 years positive
  [N=3864] k5:morning_star+not_ma_50_rising+rvol_high: 54 de-cl. (n 54) hit 50.0% vs base 51.5% edge -1.5% gross +0.90% (net +0.50% info) p 0.8886 | discover -22.5% -> HELD | walk-forward 5/12 years positive
  [N=3864] k5:marubozu_green+not_ma_50_rising+rvol_high: 1466 de-cl. (n 1618) hit 49.9% vs base 51.5% edge -1.5% gross +0.26% (net -0.14% info) p 0.5317 | discover -6.8% -> HELD | walk-forward 1/12 years positive
  [N=3864] k5:bullish_engulfing+at_support+not_at_resistance: 905 de-cl. (n 944) hit 49.8% vs base 51.5% edge -1.6% gross +0.29% (net -0.11% info) p 0.3878 | discover -6.7% -> HELD | walk-forward 2/12 years positive
  [N=3864] k3:marubozu_red+not_at_resistance+not_breadth_positive: 4278 de-cl. (n 5187) hit 49.7% vs base 51.3% edge -1.6% gross -0.48% (net -0.88% info) p 0.6167 | discover +3.9% -> failed | walk-forward 10/12 years positive
  [N=3864] k5:marubozu_green+not_above_ma_50+rvol_high: 799 de-cl. (n 854) hit 49.7% vs base 51.4% edge -1.7% gross +0.16% (net -0.24% info) p 0.6337 | discover -6.3% -> HELD | walk-forward 3/12 years positive
  [N=3864] k3:three_white_soldiers+not_breadth_positive+not_volume_dry: 154 de-cl. (n 190) hit 49.4% vs base 51.1% edge -1.7% gross +0.07% (net -0.33% info) p 0.6537 | discover +11.8% -> failed | walk-forward 8/12 years positive
  [N=3864] k5:bullish_harami+at_support+not_at_resistance: 1488 de-cl. (n 1591) hit 49.7% vs base 51.5% edge -1.7% gross -0.04% (net -0.44% info) p 0.4338 | discover -4.0% -> failed | walk-forward 1/12 years positive
  [N=3864] k3:piercing_line+not_ma_50_rising+not_volume_dry: 806 de-cl. (n 824) hit 49.0% vs base 50.8% edge -1.8% gross -0.29% (net -0.69% info) p 0.4558 | discover -8.6% -> failed | walk-forward 3/12 years positive
  [N=3864] k5:marubozu_green+not_volume_dry+rvol_high: 3694 de-cl. (n 4192) hit 49.5% vs base 51.3% edge -1.8% gross +0.33% (net -0.07% info) p 0.2179 | discover -3.1% -> HELD | walk-forward 1/12 years positive
  [N=3864] k3:bullish_engulfing+not_above_ma_50+not_ma_50_rising: 2122 de-cl. (n 2235) hit 49.0% vs base 50.8% edge -1.8% gross +0.23% (net -0.17% info) p 0.4008 | discover -5.7% -> HELD | walk-forward 4/12 years positive
  [N=3864] k3:piercing_line+not_at_resistance: 1742 de-cl. (n 1787) hit 49.0% vs base 50.8% edge -1.8% gross -0.42% (net -0.82% info) p 0.2839 | discover -5.7% -> failed | walk-forward 2/12 years positive
  [N=3864] k3:bullish_engulfing+at_support+not_at_resistance: 931 de-cl. (n 957) hit 48.9% vs base 50.8% edge -1.9% gross -0.01% (net -0.41% info) p 0.3318 | discover -6.0% -> failed | walk-forward 4/12 years positive
  [N=3864] k5:dark_cloud_cover+at_resistance+not_rvol_high: 672 de-cl. (n 694) hit 49.6% vs base 51.5% edge -1.9% gross +0.32% (net -0.08% info) p 0.4188 | discover +6.2% -> failed | walk-forward 10/12 years positive
  [N=3864] k3:piercing_line+not_at_resistance+not_rvol_high: 1561 de-cl. (n 1602) hit 48.8% vs base 50.8% edge -2.0% gross -0.40% (net -0.80% info) p 0.3018 | discover -5.5% -> failed | walk-forward 2/12 years positive
  [N=3864] k3:marubozu_green+not_ma_50_rising+rvol_high: 1522 de-cl. (n 1629) hit 48.8% vs base 50.8% edge -2.0% gross +0.25% (net -0.15% info) p 0.4828 | discover -5.0% -> HELD | walk-forward 2/12 years positive
  [N=3864] k5:three_black_crows+not_ma_50_rising+rvol_high: 77 de-cl. (n 84) hit 49.4% vs base 51.5% edge -2.1% gross +1.63% (net +1.22% info) p 0.6757 | discover +19.4% -> failed | walk-forward 9/12 years positive
  [N=3864] k3:piercing_line+not_at_resistance+not_at_support: 1479 de-cl. (n 1517) hit 48.6% vs base 50.8% edge -2.2% gross -0.45% (net -0.84% info) p 0.2339 | discover -6.1% -> failed | walk-forward 1/12 years positive
  [N=3864] k3:hammer_shape+breadth_positive+not_volume_dry: 4858 de-cl. (n 5894) hit 48.9% vs base 51.1% edge -2.2% gross +0.40% (net -0.00% info) p 0.1779 | discover -3.3% -> HELD | walk-forward 1/12 years positive
  [N=3864] k5:marubozu_green+not_at_resistance+rvol_high: 2602 de-cl. (n 2923) hit 49.2% vs base 51.5% edge -2.3% gross +0.26% (net -0.14% info) p 0.1949 | discover -3.7% -> HELD | walk-forward 1/12 years positive
  [N=3864] k3:marubozu_green+not_at_support+rvol_high: 2929 de-cl. (n 3161) hit 48.4% vs base 50.8% edge -2.4% gross +0.18% (net -0.22% info) p 0.2079 | discover -3.5% -> HELD | walk-forward 2/12 years positive
  [N=3864] k3:piercing_line+not_at_resistance+not_volume_dry: 1526 de-cl. (n 1557) hit 48.4% vs base 50.8% edge -2.4% gross -0.49% (net -0.89% info) p 0.1479 | discover -5.6% -> failed | walk-forward 0/12 years positive
  [N=3864] k3:bullish_engulfing+not_above_ma_50: 2788 de-cl. (n 2941) hit 48.2% vs base 50.7% edge -2.4% gross +0.00% (net -0.40% info) p 0.1809 | discover -4.6% -> HELD | walk-forward 4/12 years positive
  [N=3864] k3:marubozu_green+ma_50_rising+not_above_ma_50: 817 de-cl. (n 893) hit 48.2% vs base 50.8% edge -2.5% gross -0.60% (net -1.00% info) p 0.4018 | discover -5.7% -> failed | walk-forward 1/12 years positive
  [N=3864] k3:marubozu_green+not_volume_dry+rvol_high: 3889 de-cl. (n 4224) hit 47.9% vs base 50.6% edge -2.7% gross +0.05% (net -0.35% info) p 0.0830 | discover -3.3% -> HELD | walk-forward 1/12 years positive
  [N=3864] k3:bullish_engulfing+not_above_ma_50+not_at_resistance: 2199 de-cl. (n 2302) hit 48.0% vs base 50.8% edge -2.8% gross -0.01% (net -0.41% info) p 0.2059 | discover -6.8% -> failed | walk-forward 3/12 years positive
  [N=3864] k3:marubozu_green+not_at_resistance+rvol_high: 2724 de-cl. (n 2942) hit 47.8% vs base 50.8% edge -3.0% gross +0.04% (net -0.36% info) p 0.1379 | discover -4.5% -> HELD | walk-forward 1/12 years positive
  [N=3864] k3:marubozu_green+market_up+not_above_ma_50: 1393 de-cl. (n 1526) hit 47.4% vs base 50.7% edge -3.3% gross -0.03% (net -0.42% info) p 0.2419 | discover -5.1% -> failed | walk-forward 2/12 years positive
  [N=3864] k5:bullish_engulfing+at_support+not_above_ma_50: 833 de-cl. (n 890) hit 48.1% vs base 51.5% edge -3.3% gross -0.11% (net -0.51% info) p 0.1369 | discover -6.7% -> failed | walk-forward 2/12 years positive
  [N=3864] k3:three_inside_down+not_breadth_positive+not_market_up: 419 de-cl. (n 424) hit 47.7% vs base 51.1% edge -3.3% gross -0.79% (net -1.18% info) p 0.4828 | discover +7.1% -> failed | walk-forward 8/12 years positive
  [N=3864] k3:marubozu_green+breadth_positive+not_at_resistance: 3496 de-cl. (n 3940) hit 47.9% vs base 51.3% edge -3.4% gross +0.33% (net -0.07% info) p 0.0900 | discover -3.0% -> HELD | walk-forward 1/12 years positive
  [N=3864] k3:dark_cloud_cover+not_breadth_positive+rvol_high: 63 de-cl. (n 63) hit 47.6% vs base 51.0% edge -3.4% gross -1.40% (net -1.80% info) p 0.6927 | discover -19.9% -> failed | walk-forward 2/12 years positive
  [N=3864] k5:dark_cloud_cover+not_ma_50_rising+rvol_high: 123 de-cl. (n 124) hit 48.0% vs base 51.5% edge -3.5% gross +0.12% (net -0.28% info) p 0.4648 | discover -18.0% -> HELD | walk-forward 2/12 years positive
  [N=3864] k5:bullish_engulfing+market_up+not_above_ma_50: 1042 de-cl. (n 1139) hit 47.7% vs base 51.4% edge -3.7% gross +0.10% (net -0.30% info) p 0.1799 | discover -6.8% -> HELD | walk-forward 3/12 years positive
  [N=3864] k3:dark_cloud_cover+not_above_ma_50+rvol_high: 77 de-cl. (n 77) hit 46.8% vs base 50.7% edge -3.9% gross -0.82% (net -1.21% info) p 0.4348 | discover -19.9% -> failed | walk-forward 3/12 years positive
  [N=3864] k5:dark_cloud_cover+not_above_ma_50+rvol_high: 76 de-cl. (n 77) hit 47.4% vs base 51.4% edge -4.0% gross -0.42% (net -0.82% info) p 0.5117 | discover -18.3% -> failed | walk-forward 2/12 years positive
  [N=3864] k5:marubozu_green+market_up+not_above_ma_50: 1327 de-cl. (n 1513) hit 47.2% vs base 51.4% edge -4.1% gross +0.03% (net -0.37% info) p 0.1289 | discover -5.8% -> HELD | walk-forward 2/12 years positive
